222 ADAMS ST,2/7/2019 0:00,29.4100261,-98.4913424
645 SAINT MARY ST,1/23/2019 0:00,29.4299601,-98.4913318
622 SEGUIN ST,10/30/2018 0:00,29.43801,-98.4529986
1611 BROADWAY ST,10/11/2019 0:00,29.4409951,-98.4778373
1611 BROADWAY ST,8/13/2019 0:00,29.4409951,-98.4778373
2424 BROADWAY ST,1/31/2019 0:00,29.448991,-98.474172
1304 8TH ST,10/1/2019 0:00,29.4758245,-94.9239976
2730 BROADWAY ST,11/26/2018 0:00,29.4987892,-94.9582034
4783 GALAHAD DR,5/7/2019 0:00,29.5034067,-98.3947017
711 SAINT PETER ST,4/6/2019 0:00,29.5046041,-97.4518057
711 SAINT PETER ST,4/9/2019 0:00,29.5046041,-97.4518057
4500 GAWAIN DR,1/19/2019 0:00,29.505947,-98.3910057
621 4TH ST,3/7/2019 0:00,29.5134008,-95.0921844
1416 BROADWAY ST,5/28/2019 0:00,29.54481,-95.2280716
1816 BROADWAY ST,8/5/2019 0:00,29.547312,-95.2390259
2106 MUSIC ST,12/13/2018 0:00,29.608214,-98.459308
2106 MUSIC ST,2/5/2019 0:00,29.608214,-98.459308
2 STADIUM DR,11/10/2018 0:00,29.6228057,-95.6444502
2 STADIUM DR,10/1/2019 0:00,29.6228057,-95.6444502
2 STADIUM DR,12/21/2018 0:00,29.6228057,-95.6444502
2 STADIUM DR,12/31/2018 0:00,29.6228057,-95.6444502
7821 SANDPIPER DR,5/25/2019 0:00,29.6709041,-95.504347
7821 SANDPIPER DR,6/7/2019 0:00,29.6709041,-95.504347
7700 NEWCASTLE ST,4/2/2019 0:00,29.6949027,-95.4511612
7440 NEWCASTLE ST,5/29/2019 0:00,29.6968907,-95.4511812
7440 NEWCASTLE ST,11/14/2018 0:00,29.6968907,-95.4511812
7440 NEWCASTLE ST,2/14/2019 0:00,29.6968907,-95.4511812
7341 NEWCASTLE ST,7/8/2019 0:00,29.6973315,-95.4510125
7301 NEWCASTLE ST,6/12/2019 0:00,29.6977103,-95.451195
5213 LAUREL ST,1/21/2019 0:00,29.7032713,-95.4717091
3104 FERN ST,9/26/2019 0:00,29.7069981,-95.1690715
5217 CHESTNUT ST,1/19/2019 0:00,29.7094533,-95.4719446
2001 JACKSON AVE,10/11/2019 0:00,29.723364,-95.188744
3322 LA SALLE ST,9/7/2019 0:00,29.7350781,-95.4433643
3322 LA SALLE ST,1/19/2019 0:00,29.7350781,-95.4433643
713 LANG ST,5/16/2019 0:00,29.7404196,-95.5217665
10210 CHEVY CHASE DR,12/20/2018 0:00,29.744225,-95.5539758
2302 MILAN ST,2/14/2019 0:00,29.7478377,-95.3757276
2104 STATE ST,4/12/2019 0:00,29.764923,-95.3795802
4010 GIBSON ST,11/16/2018 0:00,29.767135,-95.401202
2114 DECATUR ST,2/26/2019 0:00,29.7671581,-95.3800709
4000 WASHINGTON AVE,8/30/2019 0:00,29.7704571,-95.4015223
4707 NEW ORLEANS ST,8/19/2019 0:00,29.7771481,-95.3225247
3236 SABINE ST,5/1/2019 0:00,29.7785412,-95.3759439
3230 SABINE ST,7/21/2019 0:00,29.7785412,-95.3759439
2001 PAINTERS ST,9/14/2019 0:00,29.804219,-95.461651
3115 DE SOTO ST,3/7/2019 0:00,29.8541886,-95.4541045
178 WOODLAND HWY,7/29/2019 0:00,29.8657285,-89.9961377
3029 WALL BLVD,3/6/2019 0:00,29.8694806,-90.0318038
3029 WALL BLVD,3/6/2019 0:00,29.8694806,-90.0318038
2941 WALL BLVD,9/3/2019 0:00,29.8694806,-90.0318038
2941 WALL BLVD,6/19/2019 0:00,29.8694806,-90.0318038
3029 WALL BLVD,6/22/2019 0:00,29.8694806,-90.0318038
201 RINGOLD ST,10/11/2019 0:00,29.8742865,-95.421165
23 FOREST OAKS DR,6/13/2019 0:00,29.8953819,-89.9406132
5249 FOREST PARK LN,3/14/2019 0:00,29.8967284,-89.9977596
5249 FOREST PARK LN,2/7/2019 0:00,29.8967284,-89.9977596
